annotation_id,query_original,query_normalized,category,category_confidence,entities_json,quality_grade,split,reviewer_status,reviewer_comment
4823da72087eeb5ad4e68ae3,honer pad ,honer pad,планшеты,1.0,[],A,validation,"",""
4d00cbe2c1678eac51d686d3,пылесосы вертикальные Вosch,пылесосы вертикальные вosch,пылесосы напольные,1.0,[],C,validation,"",""
4c398d17580e8ad8d2b82e0e,MLT D105,mlt d105,картриджи для лазерных принтеров,1.0,[],C,validation,"",""
473d06e7ba9145400f554239,Смартфон Samsung Galaxy A07 4/64Гб Зелёный (SM-A075F) ,смартфон samsung galaxy a07 4/64гб зеленый (sm a075f),смартфоны,1.0,"[{""type"":""brand"",""value"":""samsung"",""text"":""samsung"",""start"":9,""end"":16,""token_start"":1,""token_end"":2,""confidence"":1.0,""source"":""brand_exact"",""matched_candidate"":""samsung"",""unit"":""""}]",C,validation,"",""
f3406ccfbc3e06d388b2d763,30080786,30080786,смартфоны,1.0,[],A,validation,"",""
88559854e4c201207e022114,  Смартфоны,смартфоны,смартфоны,0.9386141796374957,[],B,validation,"",""
dfd82c1f5a41bcc661fec43e,А 25 fe,а 25 fe,смартфоны,1.0,[],C,validation,"",""
573c529bd40c68840ed2a698,кревектор,кревектор,конвекторы,1.0,[],A,validation,"",""
e472a7e3302af27c143641af,Встроенная электрическая варочная  плита,встроенная электрическая варочная плита,встраиваемые электрические панели,0.9906007556333054,[],A,validation,"",""
ad093294f58bdd95c77d6cd5,400744065,400744065,пароварки,1.0,[],A,validation,"",""
08bbdcaa15ffd55c1bed63fe,Холодильник 600,холодильник 600,холодильники,1.0,[],A,validation,"",""
99ae3dc756950766881413cc,ME106832,me106832,электромясорубки,0.9999999999999998,[],A,validation,"",""
4d2dab889304992925c885a9,Телевизор 81 см,телевизор 81 см,телевизоры,1.0,[],A,validation,"",""
a5ced26b35a4f7ee9e9e54b1,беспроводной dreame r20,беспроводной dreame r20,пылесосы вертикальные,1.0,"[{""type"":""brand"",""value"":""dreame"",""text"":""dreame"",""start"":13,""end"":19,""token_start"":1,""token_end"":2,""confidence"":1.0,""source"":""brand_exact"",""matched_candidate"":""dreame"",""unit"":""""}]",A,validation,"",""
4a562e6a9685f9b6c0e554ac,телевизор 55 4к смарт тв,телевизор 55 4к смарт тв,телевизоры,1.0,[],C,validation,"",""
55744b38aecfed57c3d270f8,Айфон 15 голубой 256,айфон 15 голубой 256,iphone,1.0,"[{""type"":""color"",""value"":""голубой"",""text"":""голубой"",""start"":9,""end"":16,""token_start"":2,""token_end"":3,""confidence"":1.0,""source"":""attribute_catalog_exact"",""matched_candidate"":""голубой"",""unit"":""""}]",A,validation,"",""
755f2c44e57b4f18cbc8758f,samsung galaxy a32 стекло,samsung galaxy a32 стекло,защитные стекла,1.0,[],A,validation,"",""
c34f9b67d36b03d635a82cb7,"Телевизор TCL 55"" T8C QLED 144 Гц 4K HDR Google TV, Смарт ТВ, 55 дюймов","телевизор tcl 55 t8c qled 144 гц 4k hdr google tv, смарт тв, 55 дюймов",телевизоры,1.0,"[{""type"":""brand"",""value"":""tcl"",""text"":""tcl"",""start"":10,""end"":13,""token_start"":1,""token_end"":2,""confidence"":1.0,""source"":""brand_exact"",""matched_candidate"":""tcl"",""unit"":""""},{""type"":""display_technology"",""value"":""qled"",""text"":""qled"",""start"":21,""end"":25,""token_start"":4,""token_end"":5,""confidence"":1.0,""source"":""attribute_catalog_exact"",""matched_candidate"":""qled"",""unit"":""""},{""type"":""refresh_rate"",""value"":""144 гц"",""text"":""144 гц"",""start"":26,""end"":32,""token_start"":5,""token_end"":7,""confidence"":0.815758,""source"":""attribute_catalog_exact"",""matched_candidate"":""144 гц"",""unit"":""Гц""}]",A,validation,"",""
748f81339793f2bad842d345,    Acer Swift Go 16,acer swift go 16,ноутбуки,1.0,"[{""type"":""brand"",""value"":""acer"",""text"":""acer"",""start"":0,""end"":4,""token_start"":0,""token_end"":1,""confidence"":1.0,""source"":""brand_exact"",""matched_candidate"":""acer"",""unit"":""""}]",A,validation,"",""
e79bd0a8422cd2bd2c06dbac,4196614,4196614,холодильники,1.0,[],A,validation,"",""
0487a612f7a377742e521c7a,Toshiba VC-BL200,toshiba vc bl200,пылесосы напольные,0.9999999999999999,"[{""type"":""brand"",""value"":""toshiba"",""text"":""toshiba"",""start"":0,""end"":7,""token_start"":0,""token_end"":1,""confidence"":1.0,""source"":""brand_exact"",""matched_candidate"":""toshiba"",""unit"":""""}]",A,validation,"",""
425d05327169bf21410af9fd, Honor Magic6 Pro,honor magic6 pro,смартфоны,0.9965084084055645,"[{""type"":""brand"",""value"":""honor"",""text"":""honor"",""start"":0,""end"":5,""token_start"":0,""token_end"":1,""confidence"":0.996508,""source"":""brand_exact"",""matched_candidate"":""honor"",""unit"":""""}]",A,validation,"",""
ccaac2a55bd08b36357b43c8,Смартфон realme 16 Pro  256,смартфон realme 16 pro 256,смартфоны,1.0,"[{""type"":""brand"",""value"":""realme"",""text"":""realme"",""start"":9,""end"":15,""token_start"":1,""token_end"":2,""confidence"":1.0,""source"":""brand_exact"",""matched_candidate"":""realme"",""unit"":""""}]",C,validation,"",""
d149bd4ade56f51ed2cb6ebc,BBK RF-099,bbk rf 099,холодильники,1.0,"[{""type"":""brand"",""value"":""bbk"",""text"":""bbk"",""start"":0,""end"":3,""token_start"":0,""token_end"":1,""confidence"":1.0,""source"":""brand_exact"",""matched_candidate"":""bbk"",""unit"":""""},{""type"":""model"",""value"":""RF-099"",""text"":""rf 099"",""start"":4,""end"":10,""token_start"":1,""token_end"":3,""confidence"":1.0,""source"":""model_catalog_exact"",""matched_candidate"":""rf 099"",""unit"":""""}]",A,validation,"",""
8be1e7b39b2151652278a915,Realme Note 60X (3/64 ГБ),realme note 60x (3/64 гб),смартфоны,1.0,"[{""type"":""brand"",""value"":""realme"",""text"":""realme"",""start"":0,""end"":6,""token_start"":0,""token_end"":1,""confidence"":1.0,""source"":""brand_exact"",""matched_candidate"":""realme"",""unit"":""""},{""type"":""memory_rom"",""value"":""64 гб"",""text"":""64 гб"",""start"":19,""end"":24,""token_start"":4,""token_end"":6,""confidence"":1.0,""source"":""attribute_catalog_exact"",""matched_candidate"":""64 гб"",""unit"":""""}]",A,validation,"",""
b461bb7acc4eafa43b64b774,Морощильная камера атлант,морощильная камера атлант,морозильные камеры,1.0,[],C,validation,"",""
1ffed1c2aff902a85a6a53d6,Эпилятор с насадками,эпилятор с насадками,эпиляторы,1.0,[],A,validation,"",""
3b920ea06934c582550e0875,Флешка на 1 тб,флешка на 1 тб,флешки,0.9303005492137318,[],B,validation,"",""
8e1394677286246004bfb5b4,Встраемая электрическая плита ,встраемая электрическая плита,встраиваемые электрические панели,1.0,[],A,validation,"",""
7377735b7dee62cb0e661d6f,Игровой пк 3060,игровой пк 3060,системные блоки,0.8747264626544512,[],C,validation,"",""
7e47798a91c5fea8909da25b,электро бритва сетчатая,электро бритва сетчатая,электрические бритвы,1.0,[],A,validation,"",""
7d00bddd536f46d2926e5774, 400778764,400778764,встраиваемые электрические панели,1.0,[],A,validation,"",""
767a86e46e6fd1fc339346ac,Смартфон ксиоси,смартфон ксиоси,смартфоны,0.9999999999999999,[],A,validation,"",""
857bc4c7743e5b49817a193d,Карта памяти U3,карта памяти u3,microsdhc / microsdxc,1.0,[],A,validation,"",""
2fbdbd0842d3d810c7488725,зарядный шнур type c длинный,зарядный шнур type c длинный,кабели для смартфонов телефонов,1.0,[],A,validation,"",""
7f91ccd4b24d72e796b4d530,  samsung s25,samsung s25,смартфоны,0.9970075107557832,"[{""type"":""brand"",""value"":""samsung"",""text"":""samsung"",""start"":0,""end"":7,""token_start"":0,""token_end"":1,""confidence"":0.997975,""source"":""brand_exact"",""matched_candidate"":""samsung"",""unit"":""""}]",A,validation,"",""
d49e04011fd3475dd542f8a1,huawei matepad se11 8-256 LTE,huawei matepad se11 8 256 lte,планшеты,1.0,"[{""type"":""brand"",""value"":""huawei"",""text"":""huawei"",""start"":0,""end"":6,""token_start"":0,""token_end"":1,""confidence"":1.0,""source"":""brand_exact"",""matched_candidate"":""huawei"",""unit"":""""}]",C,validation,"",""
5d52ef7ee5818eeb777f4904,Беспроводная колонка gbl,беспроводная колонка gbl,беспроводная акустика,1.0,[],A,validation,"",""
057c18f78937e8a1170f7c6b,Мидеа холодильник,мидеа холодильник,холодильники,0.9999999999999998,[],A,validation,"",""
24b745f02b3955f004bef1df, DR-1075,dr 1075,фотобарабаны,1.0,[],C,validation,"",""
ed773b89aa999be846bacdb0,android s25ultra,android s25ultra,смартфоны,1.0,[],A,validation,"",""
5a91e32644d43812d4eb9449,микроволновая серая,микроволновая серая,микроволновые печи соло,0.9139866670840182,[],B,validation,"",""
cd52344da85a994cf919f6ad,телевизор 32hi,телевизор 32hi,телевизоры,1.0,[],A,validation,"",""
7cd51405c4e4195ad70e2ea7,Электрогрил braun,электрогрил braun,электрогрили,1.0,"[{""type"":""brand"",""value"":""braun"",""text"":""braun"",""start"":12,""end"":17,""token_start"":1,""token_end"":2,""confidence"":1.0,""source"":""brand_exact"",""matched_candidate"":""braun"",""unit"":""""}]",A,validation,"",""
897f0dd2e7f841c1f2fae9cc,ВК подписка,вк подписка,музыка,1.0,[],A,validation,"",""
6670568306b97f1410111dee,Планшет HUAWEI MatePad Pro 13.2 (2025) 12/512GB  web-al 10 PM Kb Gold,планшет huawei matepad pro 13.2 (2025) 12/512gb web al 10 pm kb gold,планшеты,1.0,"[{""type"":""brand"",""value"":""huawei"",""text"":""huawei"",""start"":8,""end"":14,""token_start"":1,""token_end"":2,""confidence"":1.0,""source"":""brand_exact"",""matched_candidate"":""huawei"",""unit"":""""}]",A,validation,"",""
f342abafc7f62f0d157a2c9b,Dreame H 14,dreame h 14,пылесосы вертикальные,1.0,"[{""type"":""brand"",""value"":""dreame"",""text"":""dreame"",""start"":0,""end"":6,""token_start"":0,""token_end"":1,""confidence"":1.0,""source"":""brand_exact"",""matched_candidate"":""dreame"",""unit"":""""}]",A,validation,"",""
286a78000c39b65577d2de5e,кронштейн настенный тв,кронштейн настенный тв,кронштейны для телевизоров,1.0,[],A,validation,"",""
7d037094fe91ebef3706b754,Сковорода с крышкой 28 см,сковорода с крышкой 28 см,сковороды,1.0,[],C,validation,"",""
ea8f460c0ab5c7c657c2c863,Сплит система инвекторная,сплит система инвекторная,сплит системы,0.9999999999999999,[],A,validation,"",""
5b0489745afb9029c22153f3,"Телевизор Digma Pro Google TV OLED 65M, 65"", OLED, 4K Ultra HD, Google TV, черный","телевизор digma pro google tv oled 65m, 65 , oled, 4k ultra hd, google tv, черный",телевизоры,1.0,"[{""type"":""display_technology"",""value"":""oled"",""text"":""oled"",""start"":30,""end"":34,""token_start"":5,""token_end"":6,""confidence"":1.0,""source"":""attribute_catalog_exact"",""matched_candidate"":""oled"",""unit"":""""},{""type"":""display_technology"",""value"":""oled"",""text"":""oled"",""start"":45,""end"":49,""token_start"":8,""token_end"":9,""confidence"":1.0,""source"":""attribute_catalog_exact"",""matched_candidate"":""oled"",""unit"":""""}]",A,validation,"",""
3a15e80c34cd625103351cf9,Apple AirPods 4 pro,apple airpods 4 pro,наушники,1.0,"[{""type"":""brand"",""value"":""apple"",""text"":""apple"",""start"":0,""end"":5,""token_start"":0,""token_end"":1,""confidence"":1.0,""source"":""brand_exact"",""matched_candidate"":""apple"",""unit"":""""}]",A,validation,"",""
7f74d2dbf201f3fcb666d69e,Морозильная камера мидеа,морозильная камера мидеа,морозильные камеры,1.0,[],A,validation,"",""
d7b7b07f78c60f1132be5470,Средство от накипи DeLonghi,средство от накипи delonghi,чистящие средства для кофемашин,0.9959190140703427,"[{""type"":""brand"",""value"":""delonghi"",""text"":""delonghi"",""start"":19,""end"":27,""token_start"":3,""token_end"":4,""confidence"":1.0,""source"":""brand_exact"",""matched_candidate"":""delonghi"",""unit"":""""}]",A,validation,"",""
15aa4ed50db9379abd7c77fa,панели газовые 5 конфорок,панели газовые 5 конфорок,встраиваемые газовые панели,1.0,[],A,validation,"",""
9fd008459cc3b7c1724ec15a,проточные водонагреватели 100л,проточные водонагреватели 100л,накопительные водонагреватели,1.0,[],A,validation,"",""
fa7aa238d438b2532b91ac60,Hi HODN063045RW,hi hodn063045rw,холодильники,1.0,"[{""type"":""brand"",""value"":""hi"",""text"":""hi"",""start"":0,""end"":2,""token_start"":0,""token_end"":1,""confidence"":1.0,""source"":""brand_exact"",""matched_candidate"":""hi"",""unit"":""""},{""type"":""model"",""value"":""HODN063045RW"",""text"":""hodn063045rw"",""start"":3,""end"":15,""token_start"":1,""token_end"":2,""confidence"":1.0,""source"":""model_catalog_exact"",""matched_candidate"":""hodn063045rw"",""unit"":""""}]",A,validation,"",""
12cda2115668b4a52ceaad87,Видеокарта 9060,видеокарта 9060,видеокарты,1.0,[],A,validation,"",""
eb9cc04a30df4af865d39d8e,Каркасон,каркасон,настолки,1.0,[],A,validation,"",""
ae30e13e1d025e1bbf4e42b6,401270651,401270651,ноутбуки,1.0,[],A,validation,"",""
0b085641136c9f869906c387,Орро 15,орро 15,смартфоны,1.0,[],A,validation,"",""
5b0ba3439f7e35956f18f899,Швейные машинкы,швейные машинкы,швейные машины,0.9999999999999998,[],A,validation,"",""
18988a0f36daec5769a27c89,Духовой шкаф delvento,духовой шкаф delvento,встраиваемый электрический духовой шкаф,1.0,"[{""type"":""brand"",""value"":""delvento"",""text"":""delvento"",""start"":13,""end"":21,""token_start"":2,""token_end"":3,""confidence"":1.0,""source"":""brand_exact"",""matched_candidate"":""delvento"",""unit"":""""}]",A,validation,"",""
e3e561eeaafe42dc5f812815,KGN49LB30U,kgn49lb30u,холодильники,1.0,[],C,validation,"",""
94955b4234249b080206e690,Beko Beko B3ROCNK312HW,beko beko b3rocnk312hw,холодильники,1.0,"[{""type"":""brand"",""value"":""beko"",""text"":""beko"",""start"":0,""end"":4,""token_start"":0,""token_end"":1,""confidence"":1.0,""source"":""brand_exact"",""matched_candidate"":""beko"",""unit"":""""},{""type"":""brand"",""value"":""beko"",""text"":""beko"",""start"":5,""end"":9,""token_start"":1,""token_end"":2,""confidence"":1.0,""source"":""brand_exact"",""matched_candidate"":""beko"",""unit"":""""}]",A,validation,"",""
9755cd545ceebd77f3944e08, JBL Flip 6,jbl flip 6,беспроводная акустика,0.9999999999999998,"[{""type"":""brand"",""value"":""jbl"",""text"":""jbl"",""start"":0,""end"":3,""token_start"":0,""token_end"":1,""confidence"":0.930276,""source"":""brand_exact"",""matched_candidate"":""jbl"",""unit"":""""}]",A,validation,"",""
8215eb139c88ca80c7f37d1f,RHB 2902,rhb 2902,погружные блендеры,1.0,[],A,validation,"",""
19489c54ced2d3de2258e51e,"HUAWEI Планшет MatePad 11.5, 11.5"" 8 ГБ/256 ГБ, серый","huawei планшет matepad 11.5, 11.5 8 гб/256 гб, серый",планшеты,1.0,"[{""type"":""brand"",""value"":""huawei"",""text"":""huawei"",""start"":0,""end"":6,""token_start"":0,""token_end"":1,""confidence"":1.0,""source"":""brand_exact"",""matched_candidate"":""huawei"",""unit"":""""},{""type"":""memory_ram"",""value"":""8 гб"",""text"":""8 гб"",""start"":34,""end"":38,""token_start"":7,""token_end"":9,""confidence"":1.0,""source"":""attribute_catalog_exact"",""matched_candidate"":""8 гб"",""unit"":""ГБ""},{""type"":""memory_rom"",""value"":""256 гб"",""text"":""256 гб"",""start"":39,""end"":45,""token_start"":9,""token_end"":11,""confidence"":1.0,""source"":""attribute_catalog_exact"",""matched_candidate"":""256 гб"",""unit"":""ГБ""},{""type"":""color"",""value"":""серый"",""text"":""серый"",""start"":47,""end"":52,""token_start"":11,""token_end"":12,""confidence"":1.0,""source"":""attribute_catalog_exact"",""matched_candidate"":""серый"",""unit"":""""}]",A,validation,"",""
c75dc0e3496770aba38b0ce0,400379424,400379424,чехлы для смартфонов,1.0,[],A,validation,"",""
9ba52067dcadcf5d37dc0c09,Водонагреватель накопительный Artel ART WH 1.5 50 50 л White,водонагреватель накопительный artel art wh 1.5 50 50 л white,накопительные водонагреватели,1.0,[],A,validation,"",""
f0d62624c78d498c197eb941, ксиоми редми нот 15,ксиоми редми нот 15,смартфоны,1.0,[],A,validation,"",""
30c450bcf81ed00103b0c5f3,65 dreame,65 dreame,телевизоры,1.0,"[{""type"":""brand"",""value"":""dreame"",""text"":""dreame"",""start"":3,""end"":9,""token_start"":1,""token_end"":2,""confidence"":1.0,""source"":""brand_exact"",""matched_candidate"":""dreame"",""unit"":""""}]",C,validation,"",""
832679a3c355262441799491,смартфоны xiaomi редми15  256 гб,смартфоны xiaomi редми15 256 гб,смартфоны,1.0,"[{""type"":""brand"",""value"":""xiaomi"",""text"":""xiaomi"",""start"":10,""end"":16,""token_start"":1,""token_end"":2,""confidence"":1.0,""source"":""brand_exact"",""matched_candidate"":""xiaomi"",""unit"":""""},{""type"":""memory_rom"",""value"":""256 гб"",""text"":""256 гб"",""start"":25,""end"":31,""token_start"":3,""token_end"":5,""confidence"":1.0,""source"":""attribute_catalog_exact"",""matched_candidate"":""256 гб"",""unit"":""""}]",A,validation,"",""
8977f9c4d30485a7b186242c,Гладильная достеа,гладильная достеа,гладильные доски напольные,0.9999999999999999,[],A,validation,"",""
19048f39ca8b1fd84f72caf3,400458760,400458760,колонки компьютерные,1.0,[],A,validation,"",""
f4def17c0ed3c9cb2ca0b699,Hoco Eq5,hoco eq5,bluetooth гарнитуры,0.8392801819006188,"[{""type"":""brand"",""value"":""hoco"",""text"":""hoco"",""start"":0,""end"":4,""token_start"":0,""token_end"":1,""confidence"":1.0,""source"":""brand_exact"",""matched_candidate"":""hoco"",""unit"":""""}]",C,validation,"",""
67b6d6b689d22a4c96328fde,Фотоаппарат без зеркальный ,фотоаппарат без зеркальный,системные фотоаппараты,0.870265071893995,[],C,validation,"",""
5e3df6ef70dac5440181985b,фен ровен,фен ровен,фены,1.0,[],A,validation,"",""
ff05c9007bfeb8ba3508f5f2,Калонка музыкальная,калонка музыкальная,музыкальные системы midi,1.0,[],A,validation,"",""
83bf84b4d817eb0128ba59ea,ЯНДЕКС ЛАЙТ 2 ,яндекс лайт 2,умные колонки,0.988406005729904,"[{""type"":""brand"",""value"":""яндекс"",""text"":""яндекс"",""start"":0,""end"":6,""token_start"":0,""token_end"":1,""confidence"":1.0,""source"":""brand_exact"",""matched_candidate"":""яндекс"",""unit"":""""}]",A,validation,"",""
d04fc0ec49bb3c216c8b5298,Фен для волос профессиональный мощный,фен для волос профессиональный мощный,фены,0.9164814560512846,[],B,validation,"",""
ceec317aaa20dfbe1ddfae7e,Унитаз с инсталляцией teymi vortex,унитаз с инсталляцией teymi vortex,система инсталляций и смыва,0.9999999999999999,"[{""type"":""brand"",""value"":""teymi"",""text"":""teymi"",""start"":22,""end"":27,""token_start"":3,""token_end"":4,""confidence"":1.0,""source"":""brand_exact"",""matched_candidate"":""teymi"",""unit"":""""}]",A,validation,"",""
624c746eac252f4daeb191f0,стиральная toshiba 9кг,стиральная toshiba 9кг,стиральные машины,1.0,"[{""type"":""brand"",""value"":""toshiba"",""text"":""toshiba"",""start"":11,""end"":18,""token_start"":1,""token_end"":2,""confidence"":1.0,""source"":""brand_exact"",""matched_candidate"":""toshiba"",""unit"":""""}]",C,validation,"",""
61bff3581c5fa022a1ce89d1,Dreame h16 steam,dreame h16 steam,пылесосы вертикальные,1.0,"[{""type"":""brand"",""value"":""dreame"",""text"":""dreame"",""start"":0,""end"":6,""token_start"":0,""token_end"":1,""confidence"":1.0,""source"":""brand_exact"",""matched_candidate"":""dreame"",""unit"":""""}]",A,validation,"",""
9cabf310a113225cf2380475,игровые ноуибуки,игровые ноуибуки,ноутбуки,1.0,[],C,validation,"",""
29c6e2ac73e8efaffc00cd5b,Изотермическая сумка,изотермическая сумка,термосумки,0.980331637256721,[],A,validation,"",""
0f1e6ee527bee1372d22d715,сушилка для овощей ветерок,сушилка для овощей ветерок,сушки для фруктов и овощей,1.0,"[{""type"":""brand"",""value"":""ветерок"",""text"":""ветерок"",""start"":19,""end"":26,""token_start"":3,""token_end"":4,""confidence"":1.0,""source"":""brand_exact"",""matched_candidate"":""ветерок"",""unit"":""""}]",C,validation,"",""
639ff319d68d9dc7007fc1b1,NB ASUS TUF A15 FA507NV-LP109,nb asus tuf a15 fa507nv lp109,ноутбуки,1.0,"[{""type"":""brand"",""value"":""asus"",""text"":""asus"",""start"":3,""end"":7,""token_start"":1,""token_end"":2,""confidence"":1.0,""source"":""brand_exact"",""matched_candidate"":""asus"",""unit"":""""}]",C,validation,"",""
8cab23155261a5be338fe78f,Видеорегистратор 70mai A500S-1,видеорегистратор 70mai a500s 1,автомобильные видеорегистраторы,1.0,"[{""type"":""brand"",""value"":""70mai"",""text"":""70mai"",""start"":17,""end"":22,""token_start"":1,""token_end"":2,""confidence"":1.0,""source"":""brand_exact"",""matched_candidate"":""70mai"",""unit"":""""},{""type"":""model"",""value"":""A500S-1"",""text"":""a500s 1"",""start"":23,""end"":30,""token_start"":2,""token_end"":4,""confidence"":1.0,""source"":""model_catalog_exact"",""matched_candidate"":""a500s 1"",""unit"":""""}]",A,validation,"",""
114629769df523c476a15e60,Iphone 16 pro 512gb,iphone 16 pro 512gb,iphone,0.9826392007969771,[],A,validation,"",""
0beaa9cf4e45013c9b0164a8,HOMSair FLAT 50,homsair flat 50,вытяжки кухонные,1.0,"[{""type"":""brand"",""value"":""homsair"",""text"":""homsair"",""start"":0,""end"":7,""token_start"":0,""token_end"":1,""confidence"":1.0,""source"":""brand_exact"",""matched_candidate"":""homsair"",""unit"":""""}]",A,validation,"",""
40462f402f5d68d781733779,KWM 42ID1460,kwm 42id1460,стиральные машины,1.0,"[{""type"":""model"",""value"":""KWM 42ID1460"",""text"":""kwm 42id1460"",""start"":0,""end"":12,""token_start"":0,""token_end"":2,""confidence"":1.0,""source"":""model_catalog_exact"",""matched_candidate"":""kwm 42id1460"",""unit"":""""}]",C,validation,"",""
777fcf2b0432d18dd9de9448,Tefal IXEO+ QT1510E0,tefal ixeo+ qt1510e0,гладильные установки,1.0,"[{""type"":""brand"",""value"":""tefal"",""text"":""tefal"",""start"":0,""end"":5,""token_start"":0,""token_end"":1,""confidence"":1.0,""source"":""brand_exact"",""matched_candidate"":""tefal"",""unit"":""""}]",C,validation,"",""
39b279ad956d8f847c0d6519,Электропечь,электропечь,мини печи,0.9897504063019954,[],A,validation,"",""
f78a2e444f21be4714a18bba,400363456,400363456,ирригаторы,1.0,[],A,validation,"",""
93a9fc435495ba07d5214ff7, Toshiba 65Z670RE,toshiba 65z670re,телевизоры,1.0,"[{""type"":""brand"",""value"":""toshiba"",""text"":""toshiba"",""start"":0,""end"":7,""token_start"":0,""token_end"":1,""confidence"":1.0,""source"":""brand_exact"",""matched_candidate"":""toshiba"",""unit"":""""},{""type"":""model"",""value"":""65Z670RE"",""text"":""65z670re"",""start"":8,""end"":16,""token_start"":1,""token_end"":2,""confidence"":1.0,""source"":""model_catalog_exact"",""matched_candidate"":""65z670re"",""unit"":""""}]",A,validation,"",""
62d08533f5bafe59681acdf6,Отдельностоячая посудомоечные машины 45см,отдельностоячая посудомоечные машины 45см,посудомоечные машины,1.0,[],C,validation,"",""
445c445d95c486b75c52618e,samsung galaxy z fold 7 1tub,samsung galaxy z fold 7 1tub,смартфоны,1.0,"[{""type"":""brand"",""value"":""samsung"",""text"":""samsung"",""start"":0,""end"":7,""token_start"":0,""token_end"":1,""confidence"":1.0,""source"":""brand_exact"",""matched_candidate"":""samsung"",""unit"":""""}]",A,validation,"",""
a65e1c246af2dd9ba342ac5c,BQ SM2000,bq sm2000,пылесосы напольные,1.0,"[{""type"":""brand"",""value"":""bq"",""text"":""bq"",""start"":0,""end"":2,""token_start"":0,""token_end"":1,""confidence"":1.0,""source"":""brand_exact"",""matched_candidate"":""bq"",""unit"":""""}]",C,validation,"",""
75d1273c4493c0ff0a940b42,Умные часы HUAWEI Watch D2,умные часы huawei watch d2,смарт часы,1.0,"[{""type"":""brand"",""value"":""huawei"",""text"":""huawei"",""start"":11,""end"":17,""token_start"":2,""token_end"":3,""confidence"":1.0,""source"":""brand_exact"",""matched_candidate"":""huawei"",""unit"":""""}]",A,validation,"",""
c3ad7fcc1382836d6627678e,Смартфон POCO POCO X8 Pro,смартфон poco poco x8 pro,смартфоны,1.0,"[{""type"":""brand"",""value"":""poco"",""text"":""poco"",""start"":9,""end"":13,""token_start"":1,""token_end"":2,""confidence"":1.0,""source"":""brand_exact"",""matched_candidate"":""poco"",""unit"":""""},{""type"":""brand"",""value"":""poco"",""text"":""poco"",""start"":14,""end"":18,""token_start"":2,""token_end"":3,""confidence"":1.0,""source"":""brand_exact"",""matched_candidate"":""poco"",""unit"":""""}]",A,validation,"",""
c5d6993179bfd2a1520cf90a,Хувавей,хувавей,смартфоны,0.9065803861996256,[],B,validation,"",""
345674145e0a3527af9dd644,мешки для пылесоса bosch home professional bsg8pro,мешки для пылесоса bosch home professional bsg8pro,пылесборники,1.0,[],C,validation,"",""
83af090349c417a013b47df3,400410117,400410117,выпрямители волос,1.0,[],A,validation,"",""
e6ccb6bdabec70d4215b5af5,Пор банк ,пор банк,внешние аккумуляторы,1.0,[],A,validation,"",""
95f4d370d221fb3a78a4d2c9,"планшет 8 мП, 5000мАЧ, 10- 12 ДЮЙМОВ","планшет 8 мп, 5000мач, 10 12 дюймов",планшеты,1.0,[],A,validation,"",""
b4281332b172753720300c00,моющий пылесос для мягкой мебели и полов ,моющий пылесос для мягкой мебели и полов,пылесосы напольные,1.0,[],C,validation,"",""
39195aff56111c92cdf1cb81,Иви+амедиатека,иви+амедиатека,онлайн кинотеатры смарт тв,1.0,[],A,validation,"",""
e8286984bfa61fcc77c9f1c7,аэрогриль kitfort kt8107,аэрогриль kitfort kt8107,аэрогрили,1.0,"[{""type"":""brand"",""value"":""kitfort"",""text"":""kitfort"",""start"":10,""end"":17,""token_start"":1,""token_end"":2,""confidence"":1.0,""source"":""brand_exact"",""matched_candidate"":""kitfort"",""unit"":""""}]",A,validation,"",""
cc34da3031eaccc06ac0a099,400494797,400494797,электрические чайники,1.0,[],A,validation,"",""
cc27efa2adcfd84b1db731c5,Кронштейн для мониторов,кронштейн для мониторов,кронштейны для мониторов,1.0,[],A,validation,"",""
c0dc718698e6061b97e0843c,Встроенная микроволновка 60,встроенная микроволновка 60,микроволновые печи встраиваемые,1.0,[],C,validation,"",""
de8c8610aa8e3e0028dcf1bc,ИБП POWERCOM Imperial,ибп powercom imperial,источники бесперебойного питания,1.0,"[{""type"":""brand"",""value"":""powercom"",""text"":""powercom"",""start"":4,""end"":12,""token_start"":1,""token_end"":2,""confidence"":1.0,""source"":""brand_exact"",""matched_candidate"":""powercom"",""unit"":""""}]",A,validation,"",""
83d4f4675db888ef6ed3bf13,Вытяжки кухонные телескопическая встраиваемая 60 см,вытяжки кухонные телескопическая встраиваемая 60 см,вытяжки кухонные,0.9999999999999998,[],A,validation,"",""
156b921b8570f2ef686e4581, Встраиваемая электрическая панель Gorenje ,встраиваемая электрическая панель gorenje,встраиваемые электрические панели,1.0,"[{""type"":""brand"",""value"":""gorenje"",""text"":""gorenje"",""start"":34,""end"":41,""token_start"":3,""token_end"":4,""confidence"":1.0,""source"":""brand_exact"",""matched_candidate"":""gorenje"",""unit"":""""}]",A,validation,"",""
0ad1ce70b9855621c5de0536,Сковорода tefal титановое ,сковорода tefal титановое,сковороды,1.0,"[{""type"":""brand"",""value"":""tefal"",""text"":""tefal"",""start"":10,""end"":15,""token_start"":1,""token_end"":2,""confidence"":1.0,""source"":""brand_exact"",""matched_candidate"":""tefal"",""unit"":""""}]",A,validation,"",""
3061ef3a8edfa494ff3e9042,Электрокосы ,электрокосы,триммеры для травы,1.0,[],C,validation,"",""
